600;1067;ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №63  ГОРОДСКАЯ ПОЛИКЛИНИКА №49;"(812) 241-33-75;";http://p-49.ru;"многопрофильное медицинское обслуживание; "
601;4387;ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №68   ГОРОДСКАЯ БОЛЬНИЦА №40;"(812) 437-28-75; 437-10-76; 437-10-76";http://www.gb40.ru;"многопрофильное медицинское обслуживание; "
602;46969;ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №70  ГОРОДСКАЯ БОЛЬНИЦА №40;(812) 596-70-41, 596-84-83;http://www.gb40.ru;"многопрофильное медицинское обслуживание; "
603;1085;ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №90   ГОРОДСКАЯ ПОЛИКЛИНИКА №96;"(812)531-37-79; 531-36-51";http://p-96.spb.ru;"многопрофильное медицинское обслуживание; "
605;1069;ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ НИКОЛАЕВСКАЯ БОЛЬНИЦА;"(812) 450-63-70,450-62-09; 573-99-14";http://nikhospital.ru;"многопрофильное медицинское обслуживание; "
607;;ПРИМОРСКАЯ РАЙОННАЯ БОЛЬНИЦА;(81378) 7-51-30;http://primlech.ru;"многопрофильное медицинское обслуживание; "
608;;ПРИОЗЕРСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;"(81379) 31-140, 360-76; 36-065";http://priozersk-crh.ru;"многопрофильное медицинское обслуживание; "
609;;ПРИОЗЕРСКАЯ ПОЛИКЛИНИКА;"(81379) 2-11-91; 36-013; ";http://priozersk-crh.ru;"многопрофильное медицинское обслуживание; "
623;1234;Противотуберкулезное отделение  НИКОЛАЕВСКАЯ БОЛЬНИЦА;(812) 450-62-08;http://nikhospital.ru;"лечение туберкулеза; "
613;1225;ПРОТИВОТУБЕРКУЛЕЗНОЕ ОТДЕЛЕНИЕ ГОРОДСКОЙ БОЛЬНИЦЫ №36;(812) 311-34-81, 311-34-73;;"лечение туберкулеза; "
614;1227;ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №11 Взрослое отделение;(812) 554-47-01;http://www.ptd11.ru;"лечение туберкулеза; "
615;;ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №11 Детское отделение;"(812) 492-17-92;(812) 492-31-12;(812) 492-39-72";http://www.ptd11.ru;"лечение туберкулеза; "
616;1228;ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №12 АДМИРАЛТЕЙСКОГО РАЙОНА;(812) 251-26-84, 251-73-71, 575-27-20;;"лечение туберкулеза; "
617;1230;ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №15;(812) 744-26-65, 738-70-03, 738-70-25;;"лечение туберкулеза; "
618;1232;ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №17;"(812) 764-76-55;764-82-88, 764-75-38";http://ptd-17.ru/;"лечение туберкулеза; "
619;1222;ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №2;(812) 322-29-02, 322-28-23, 322-16-22, 322-18-04;;"диагностика и лечение; лечение туберкулеза; "
622;;ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №4;"(812) 461-12-79; (812) 461-54-97; (812) 461-72-18";http://ptd-4.spb.ru;"лечение туберкулеза; "
620;1224;ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №5;"(812) 225-07-31; 225-13-43; 226-36-57";http://ptd5.spb.ru/;"лечение туберкулеза; "
621;1226;ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №8;"(812) 271-3892; (812) 710-2049; (812) 710 - 2058 (59)";http://ptd8.spb.ru;"лечение туберкулеза; "
625;929;ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА №2 СВЯТОГО НИКОЛАЯ ЧУДОТВОРЦА;(812) 714-14-44, (812) 714-10-83;http://svnic.spb.ru/;"лечение психиатрических заболеваний; "
626;925;ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА №3 им. И.И.СКВОРЦОВА-СТЕПАНОВА;(812) 301-04-37, 302-12-05, 301-04-16;http://gpb3.ru/;"лечение психиатрических заболеваний; "
627;1239;ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР КОЛПИНСКОГО АДМИНИСТРАТИВНОГО РАЙОНА;461-55-54;http://pnd6.ru/;"лечение психоневрологических заболеваний; "
628;1246;ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР ФРУНЗЕНСКОГО РАЙОНА;241–37–05;http://pnd-frn.spb.ru/;"лечение психоневрологических заболеваний; "
629;1245;ПСИХОНЕВРОЛОГИЧЕСКОЕ ДИСПАНСЕРНОЕ ОТДЕЛЕНИЕ, САНКТ-ПЕТЕРБУРГСКАЯ НИКОЛАЕВСКАЯ БОЛЬНИЦА;(812) 450-63-79 ;http://nikhospital.ru/;"диагностика и лечение; лечение психоневрологических заболеваний; "
630;3422;ПСИХОНЕВРОЛОГИЧЕСКОЕ ОТДЕЛЕНИЕ, САНКТ-ПЕТЕРБУРГСКАЯ ГОСУДАРСТВЕННАЯ ПЕДИАТРИЧЕСКАЯ МЕДИЦИНСКАЯ АКАДЕМИЯ;(812) 331-00-45;http://gpmu.org/;"диагностика и лечение; лечение психоневрологических заболеваний у детей; "
631;921;ПУШКИНСКИЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР;(812) 465-29-25;http://pptd.spb.ru/;"лечение туберкулеза; "
635;;РАЙОННАЯ БОЛЬНИЦА;(81363) 5-21-57;http://crbvolhov.ru/;"многопрофильное медицинское обслуживание; "
636;1207;РАЙОННОЕ НАРКОЛОГИЧЕСКОЕ ОТДЕЛЕНИЕ МЕЖРАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР №1;783-10-51;http://narkomaniinet.ru/;"лечение наркологических заболеваний; "
638;1204;РАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ КАБИНЕТ ГОРОДСКАЯ НАРКОЛОГИЧЕСКАЯ БОЛЬНИЦА;(812) 311-68-72, 311-27-76;http://nhosp.ru/;"лечение наркологических заболеваний; "
641;25068;РЕСПУБЛИКАНСКАЯ ИНФЕКЦИОННАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА, МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ и СОЦИАЛЬНОГО РАЗВИТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ;(812) 464-95-04, 464-93-29;http://xn--90anfx.xn--p1ai/;"лечение инфекционных заболеваний; обследование на ВИЧ-инфекцию; "
642;995;РЕСПУБЛИКАНСКИЙ ЦЕНТР по ЛЕЧЕНИЮ ГЕМОФИЛИИ, САНКТ-ПЕТЕРБУРГСКАЯ ПОЛИКЛИНИКА №37;(812) 315-48-71;http://gorpol37.spb.ru/action.php/view/html/id/55;"диагностика и лечение; "
643;1294;РОДИЛЬНЫЙ ДОМ №10 КОМИТЕТ ЗДРАВООХРАНЕНИЯ МЭРИИ г. САНКТ-ПЕТЕРБУРГА;(812) 730-84-65, 730-30-20, 730-26-86;http://roddom10.ru/plain_page/glavnaya.html;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
644;47034;РОДИЛЬНЫЙ ДОМ №17;(921) 915-54-32, ;http://rd17.ru/;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
645;1292;РОДИЛЬНЫЙ ДОМ №2;(812) 272-08-55, 272-37-27, 272-08-54, 719-65-20;http://fast.rd2.ru/;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
646;;РОПШИНСКАЯ БОЛЬНИЦА;"(813) 767-22-73 
+7 (813) 767-42-20 ";;"многопрофильное медицинское обслуживание; "
647;8944;РОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ НЕЙРОХИРУРГИЧЕСКИЙ ИНСТИТУТ им. А.Л.ПОЛЕНОВА;(812) 272-98-79, 273-12-92, 273-00-18;http://www.almazovcentre.ru/;"сосудистых и опухолевых заболеваний нервной системы, нейрохирургической патологии у детей, эпилепсии; разработки по совершенствованию анестезиологической и реанимационной помощи; "
648;953;РОССИЙСКИЙ НАУЧНЫЙ ЦЕНТР РАДИОЛОГИИ и ХИРУРГИЧЕСКИХ ТЕХНОЛОГИЙ, МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ;812 596-85-43;http://rrcrst.ru/index.php;"исследования и разработки новых методов лечения; лечение онкологических заболеваний; "
649;4818;РОССИЙСКИЙ НИИ ТРАВМАТОЛОГИИ и ОРТОПЕДИИ им. Р.Р.ВРЕДЕНА МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ;(812) 670-86-86;http://www.rniito.org/;"исследования и разработки новых методов лечения; травматолого-ортопедическая помощь; лечение заболеваний опорно-двигательного аппарата; "
650;;РОЩИНСКАЯ ПОЛИКЛИНИКА;81378) 64-786;http://roschino-rb.ru/struktura-i-rezhim-raboty/rezhim-raboty-uchrezhdeniya.html;"многопрофильное медицинское обслуживание; "
651;;РОЩИНСКАЯ РАЙОННАЯ БОЛЬНИЦА;(81378) 68-476;http://roschino-rb.ru/struktura-i-rezhim-raboty/rezhim-raboty-uchrezhdeniya.html;"многопрофильное медицинское обслуживание; "
654;887;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №15;(812) 735-07-66, 735-96-97, 735-96-98;http://www.hosp15.com/;"многопрофильное медицинское обслуживание; "
655;882;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №8;(812) 272-93-66, 272-02-91;;"лечение онкологических заболеваний; рентгенодиагностика; лечение сердечно-сосудистых заболеваний; "
656;883;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №9;(812) 235-00-67;http://www.proctologspb.ru/;"лечение проктологических заболеваний; лечение гинекологических заболеваний; хирургия; "
657;910;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ ДЕТСКАЯ БОЛЬНИЦА №15 им. ЦИМБАЛИНА;(812) 560-10-09;http://tsimbalina.ru/;"диагностика и лечение; многопрофильное медицинское обслуживание; "
658;23242;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ;(812) 595-80-58;http://www.03spb.ru/kontaktyi.html;"скорая неотложная медицинская помощь; "
659;1264;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №14;407-43-67          310-85-04          310-87-05;http://stoma14.ru/;"лечение стоматологических заболеваний; хирургическая стоматология; протезирование зубов; лечение ортодонтоза; "
660;1265;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №15; (812) 268-71-80, (812) 268-14-00;http://sp15.spb.ru/;"лечение стоматологических заболеваний; протезирование зубов; "
661;1266;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №16;(812) 316-26-08;http://16stoma.ru/;"лечение стоматологических заболеваний; протезирование зубов; "
662;1255;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №2;(812) 323-09-61;;"лечение стоматологических заболеваний; протезирование зубов; "
663;1270;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №20;(812) 757-44-66, 758-42-55;http://stom20.ru/;"лечение стоматологических заболеваний; протезирование зубов; "
664;1284;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №21;(812) 362-1127;http://stom21.ru/;"лечение стоматологических заболеваний; протезирование зубов; имплантация зубов; "
665;1285;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №22;(812) 273-60-01;http://www.stomatp22.ru/;"лечение стоматологических заболеваний; протезирование зубов; хирургическая стоматология; "
666;1286;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №23;(812) 268-71-80;http://sp15.spb.ru/;"лечение стоматологических заболеваний; протезирование зубов; лечение ортодонтоза; имплантация зубов; "
667;1287;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №24;(812) 553-18-56;http://www.pol24.ru/;"лечение стоматологических заболеваний; протезирование зубов; "
668;1271;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №28; (812) 744-59-55    (812) 744-76-63;http://stom28.ru/;"лечение стоматологических заболеваний; протезирование зубов; "
669;1256;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №3;321-48-19           321-99-02 ;http://xn--3-etb0bh.xn--p1ai/;"лечение стоматологических заболеваний; протезирование зубов; "
670;1274;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №30;409-76-28;http://stoma30-spb.ru/index.php;"лечение стоматологических заболеваний; протезирование зубов; "
671;1275;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №31 НЕВСКОГО РАЙОНА;(812) 588-90-71;http://s31.spb.ru/;"лечение стоматологических заболеваний; протезирование зубов; "
672;1283;САНКТ-ПЕТЕРБУРГСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №32;521-64-97;http://stoma32-spb.ru/;"лечение стоматологических заболеваний; протезирование зубов; хирургическая стоматология; "
673;1277;САНКТ-ПЕТЕРБУРГСКАЯ ДЕТСКАЯ ГОРОДСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №1;" (812) 355-79-26; 7(951) 646-99-74";http://pstomd1.ru;"лечение стоматологических заболеваний; "
674;1135;САНКТ-ПЕТЕРБУРГСКАЯ ДЕТСКАЯ ПОЛИКЛИНИКА №30;(812) 301-8935;http://pd30.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
675;1280;САНКТ-ПЕТЕРБУРГСКАЯ ДЕТСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №3;"(812) 543-33-04;  (812) 543-20-74";детстом3.рф;"лечение стоматологических заболеваний; "
676;1281;САНКТ-ПЕТЕРБУРГСКАЯ ДЕТСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №4;"(812)417-33-27;  (812) 573-99-05";http://dstom4.ru/;"лечение стоматологических заболеваний; хирургическая стоматология; лечение ортодонтоза; "
677;1572;САНКТ-ПЕТЕРБУРГСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА;"(812) 323-45-35; (812) 305-18-31";https://www.spbkbran.ru/;"многопрофильное медицинское обслуживание; лазерная терапия; хирургия; "
678;42558;САНКТ-ПЕТЕРБУРГСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА (СТАЦИОНАР) СПЕЦИАЛИЗИРОВАННОГО ТИПА с ИНТЕНСИВНЫМ НАБЛЮДЕНИЕМ;" (812) 542-20-27; 812 542?23-37;";http://pbstin.ru/;"лечение психиатрических заболеваний; "
679;1262;САНКТ-ПЕТЕРБУРГСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №12;"(812) 576-68-91;(812) 576-68-98";http://pstom12.ru/;"лечение стоматологических заболеваний; протезирование зубов; хирургическая стоматология; "
680;1269;САНКТ-ПЕТЕРБУРГСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №19;"(812) 470-10-10;  417-33-71 ; 417-33-98 ";stom19.ru;"лечение стоматологических заболеваний; протезирование зубов; "
681;1273;САНКТ-ПЕТЕРБУРГСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №29;"(812)772-67-93; (812) 366-03-97; (812) 772-39-26;  (812) 772-66-97";http://sp29spb.ru;"лечение стоматологических заболеваний; протезирование зубов; "
682;1258;САНКТ-ПЕТЕРБУРГСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №8;(812)  227-14-13, 227-14-12;http://www.stoma8-spb.ru/;"лечение стоматологических заболеваний; протезирование зубов; "
683;1251;САНКТ-ПЕТЕРБУРГСКИЙ ВРАЧЕБНО-ФИЗКУЛЬТУРНЫЙ ДИСПАНСЕР КРАСНОГВАРДЕЙСКОГО РАЙОНА;(812) 528-55-70;http://vfdkr.ru/;"диагностика и лечение; массаж; лечебная физкультура; реабилитационное лечение; "
684;1247;САНКТ-ПЕТЕРБУРГСКИЙ ГОРОДСКОЙ ВРАЧЕБНО-ФИЗКУЛЬТУРНЫЙ ДИСПАНСЕР;(812) 273-12-04;http://medcaresport.spb.ru;"лечебная физкультура; лечебно-оздоровительные мероприятия; "
685;1252;САНКТ-ПЕТЕРБУРГСКИЙ ГОРОДСКОЙ КЛИНИЧЕСКИЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР; (812) 607-03-03   812) 607-05-05;http://oncology.spb.ru/;"лечение онкологических заболеваний; "
686;933;САНКТ-ПЕТЕРБУРГСКИЙ ГОСПИТАЛЬ для ВЕТЕРАНОВ ВОЙН;"(812) 670-91-314;(812) 670-91-32;(921) 442-90-70";http://gvv-spb.ru/;"многопрофильное медицинское обслуживание; "
687;2902;САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ им. АКАДЕМИКА И.П.ПАВЛОВА, МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ;(812) 499-71-34;http://www.1spbgmu.ru/ru;"исследования и разработки новых методов лечения; подготовка специалистов с высшим образованием; "
688;47050;САНКТ-ПЕТЕРБУРГСКИЙ КЛИНИЧЕСКИЙ НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР СПЕЦИАЛИЗИРОВАННЫХ ВИДОВ МЕДИЦИНСКОЙ ПОМОЩИ (ОНКОЛОГИЧЕСКИЙ);7 (812) 573-91-31;http://oncocentre.ru/;"исследования и разработки новых методов лечения; лечение онкологических заболеваний; "
689;42462;САНКТ-ПЕТЕРБУРГСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНСТИТУТ им. В.М.БЕХТЕРЕВА;812 670-02-20                     812 365-23-23;http://www.bekhterev.ru/;"исследования и разработки новых методов лечения; лечение психоневрологических заболеваний; лечение наркологических заболеваний; "
690;954;САНКТ-ПЕТЕРБУРГСКИЙ НИИ СКОРОЙ ПОМОЩИ им. И.И.ДЖАНЕЛИДЗЕ;(812) 705-29-70  (812) 384-46-70;http://www.emergency.spb.ru/;"исследования и разработки новых методов лечения; хирургия; травматолого-ортопедическая помощь; сердечно-сосудистая хирургия; лечение гинекологических заболеваний; "
691;3045;САНКТ-ПЕТЕРБУРГСКИЙ НИИ УХА, ГОРЛА, НОСА и РЕЧИ; 676-00-76;http://lornii.ru/;"исследования и разработки новых методов лечения; лечение отоларингологических заболеваний; "
692;3346;САНКТ-ПЕТЕРБУРГСКИЙ НИИ ФТИЗИОПУЛЬМОНОЛОГИИ, ФЕДЕРАЛЬНОЕ АГЕНТСТВО по ВЫСОКОТЕХНОЛОГИЧНОЙ МЕДИЦИНСКОЙ ПОМОЩИ;(812) 775-75-55;http://www.spbniif.ru/;"исследования и разработки новых методов лечения; лечение туберкулеза; "
693;1243;САНКТ-ПЕТЕРБУРГСКИЙ ПЕТРОГРАДСКИЙ РАЙОННЫЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР №3;(812) 232-57-01, 232-84-65, 233-33-27;http://pnd3.ru/;"лечение психоневрологических заболеваний; "
694;1229;САНКТ-ПЕТЕРБУРГСКИЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №14;(812) 362-15-58;http://ptd-14.ru/;"лечение туберкулеза; "
695;1231;САНКТ-ПЕТЕРБУРГСКИЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР №16;(812) 786-20-10;http://ptd16spb.ru/;"лечение туберкулеза; "
696;1236;САНКТ-ПЕТЕРБУРГСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР №1;(812) 328-81-25, 328-80-89;https://pnd1.ru/;"лечение психоневрологических заболеваний; "
697;1242;САНКТ-ПЕТЕРБУРГСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР №10 АДМИРАЛТЕЙСКОГО РАЙОНА;(812) 714-20-10, 714-16-03;http://pnd10spb.ru/;"лечение психоневрологических заболеваний; "
698;1244;САНКТ-ПЕТЕРБУРГСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР №4;(812) 235-54-51, (812) 417-35-41;http://9.site.gov.spb.ru/;"лечение психоневрологических заболеваний; "
699;1238;САНКТ-ПЕТЕРБУРГСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР №5;(812) 227-67-55, 227-66-67,         227-66-46,           227-67-58;http://pnd5spb.ru/kontakty;"лечение психоневрологических заболеваний; "
700;1240;САНКТ-ПЕТЕРБУРГСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР №8;812) 241-34-04;http://pnd8.spb.ru/;"лечение психоневрологических заболеваний; сексология; "
701;1241;САНКТ-ПЕТЕРБУРГСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР №9 НЕВСКОГО РАЙОНА;(812) 560-35-24;http://pnd9.ru/;"лечение психоневрологических заболеваний; "
702;1298;САНКТ-ПЕТЕРБУРГСКИЙ РОДИЛЬНЫЙ ДОМ №13;812) 271-01-90;http://roddom13.ru/;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
703;1301;САНКТ-ПЕТЕРБУРГСКИЙ РОДИЛЬНЫЙ ДОМ №16;(921) 449-61-96;http://rd16.ru/;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
704;1302;САНКТ-ПЕТЕРБУРГСКИЙ РОДИЛЬНЫЙ ДОМ №18;812) 245-38-00;http://roddom18.ru/main/;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
705;1293;САНКТ-ПЕТЕРБУРГСКИЙ РОДИЛЬНЫЙ ДОМ №6 им. В.Ф.СНЕГИРЕВА;(812) 272-47-24 ;http://roddom6spb.ru/;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
706;1295;САНКТ-ПЕТЕРБУРГСКИЙ РОДИЛЬНЫЙ ДОМ №9;(812) 726-87-31;http://www.roddom9.ru/;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
707;1291;САНКТ-ПЕТЕРБУРГСКИЙ СПЕЦИАЛИЗИРОВАННЫЙ РОДИЛЬНЫЙ ДОМ №1;"(812) 321-33-42,(812) 321-42-80; (812) 323-45-28 ";http://1rd.spb.ru;"акушерско-медицинское обслуживание; медицинское обслуживание новорожденных; "
708;1002;"САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ МЕЖОТРАСЛЕВОГО НАУЧНО-ТЕХНИЧЕСКОГО КОМПЛЕКСА им. АКАДЕМИКА С.Н.ФЕДОРОВА ""МИКРОХИРУРГИЯ ГЛАЗА""";"(812)324-66-66; ";http://www.mntk.spb.ru;"лечение офтальмологических заболеваний; "
709;5088;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ЦЕНТРА ГИГИЕНЫ и ЭПИДЕМИОЛОГИИ №6;(812) 735-59-43;http://78centr.ru;"санитарный надзор; "
710;1570;САНКТ-ПЕТЕРБУРГСКИЙ ЦЕНТР ПСИХОЛОГИЧЕСКОЙ ДИАГНОСТИКИ;"8(812) 400-23-58;(812) 274-13-55";https://мсч.78.мвд.рф;"психодиагностическое обследование; "
712;;СВЕТОГОРСКАЯ РАЙОННАЯ БОЛЬНИЦА;"(81378) 43-303;(81378) 44–395";http://mbuzsrb.ru/;"многопрофильное медицинское обслуживание; "
713;;СВИРСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА;"(8-813-64) 2-00-45;(8-813-64) 2-21-80";http://svirpb.ucoz.ru;"лечение психиатрических заболеваний; "
419;960;СЕВЕРО-ЗАПАДНЫЙ НАУЧНЫЙ ЦЕНТР ГИГИЕНЫ и ОБЩЕСТВЕННОГО ЗДОРОВЬЯ;"(812) 717-94-69; (812) 655-62-26";http://s-znc.ru;"диагностика и лечение; многопрофильное медицинское обслуживание; "
715;46970;СЕВЕРО-ЗАПАДНЫЙ ОКРУЖНОЙ МЕДИЦИНСКИЙ ЦЕНТР;" (812) 676-25-25; (812) 676-25-54; (812) 676-25-06";http://www.gosmed.ru;"многопрофильное медицинское обслуживание; "
716;;Северо-Западный федеральный медицинский исследовательский центр имени В.А. Алмазова Лечебно-реабилитационный комплекс;"(812) 702-51-91; (812) 702-37-06; (812) 702-51-29";http://www.almazovcentre.ru;"исследования и разработки новых методов лечения; лечение сердечно-сосудистых заболеваний; сердечно-сосудистая хирургия; "
717;47047;СЕВЕРО-ЗАПАДНЫЙ ЦЕНТР ДОКАЗАТЕЛЬНОЙ МЕДИЦИНЫ (ЗАО);(812)664-55-80, 600-42-00;http://cdmed.ru;"многопрофильное медицинское обслуживание; "
718;;СЕРТОЛОВСКАЯ ГОРОДСКАЯ БОЛЬНИЦА;(812) 593-31-93;http://gbuz-sertolovo.ru;"многопрофильное медицинское обслуживание; "
721;;СЛАНЦЕВСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;(81374) 2-23-57;slantsy-crb.ru;"многопрофильное медицинское обслуживание; "
722;;СОВЕТСКАЯ ПОЛИКЛИНИКА;"(813 78) 7-45-13;  (813 78) 7-45-15";http://mb.vbglenobl.ru;"многопрофильное медицинское обслуживание; "
726;4421;СТАНЦИЯ ПЕРЕЛИВАНИЯ КРОВИ  МЕДИЦИНСКАЯ СЛУЖБА ЛЕНИНГРАДСКОГО ВОЕННОГО ОКРУГА;(812) 271-76-33, 271-05-00;;"переливание крови; "
727;42138;СТАНЦИЯ ПРОФИЛАКТИЧЕСКОЙ ДЕЗИНФЕКЦИИ (ОАО);"(812) 764-44-54;  (812) 712-02-11";http://www.profdez.ru;"дезинфекция; "
730;;СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ;"(81361) 2–00–03;  (81361) 5–30–03";;"скорая неотложная медицинская помощь; "
